,AF3,F7,F3,F5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4
11789,4128.0771484375,4134.4873046875,4142.5639648438,4135.1284179688,4120.5126953125,4118.205078125,4128.8461914063,4107.5639648438,4095.0,4096.41015625,4095.0,4114.1025390625,4057.8205566406,4160.1284179688
11790,4129.615234375,4135.384765625,4142.3076171875,4139.2309570313,4120.0,4116.1538085938,4125.5126953125,4105.0,4093.0769042969,4102.5639648438,4102.8203125,4111.9228515625,4063.8461914063,4165.1284179688
11791,4131.2822265625,4137.4360351563,4151.794921875,4141.2822265625,4120.2563476563,4111.794921875,4128.58984375,4109.1025390625,4095.0,4107.8203125,4113.7177734375,4120.7690429688,4077.5642089844,4178.7177734375
11792,4136.5385742188,4141.2822265625,4157.4360351563,4142.5639648438,4123.8461914063,4117.5639648438,4137.5639648438,4118.58984375,4098.7177734375,4106.6665039063,4122.9487304688,4127.0512695313,4085.3845214844,4186.41015625
11793,4136.5385742188,4142.8203125,4152.8203125,4144.1025390625,4121.2822265625,4124.1025390625,4144.8715820313,4122.3076171875,4105.6411132813,4108.7177734375,4120.6411132813,4118.9741210938,4084.1025390625,4178.205078125
11794,4127.8203125,4137.8203125,4148.205078125,4141.1538085938,4110.1284179688,4120.7690429688,4141.794921875,4110.6411132813,4107.4360351563,4110.0,4108.0771484375,4101.794921875,4077.8205566406,4166.6665039063
11795,4123.3334960938,4135.1284179688,4148.58984375,4139.7436523438,4111.9228515625,4116.794921875,4130.7690429688,4099.7436523438,4102.9487304688,4106.9228515625,4102.4360351563,4094.8718261719,4072.8205566406,4165.384765625
11796,4127.9487304688,4138.7177734375,4152.0512695313,4147.8203125,4122.1796875,4112.4360351563,4120.0,4105.2563476563,4106.1538085938,4106.9228515625,4112.6923828125,4106.1538085938,4076.9230957031,4171.9228515625
11797,4132.1796875,4142.3076171875,4155.1284179688,4151.0258789063,4118.58984375,4106.6665039063,4114.1025390625,4107.1796875,4107.0512695313,4108.0771484375,4117.5639648438,4108.9741210938,4079.6154785156,4172.1796875
11798,4125.384765625,4137.4360351563,4149.4873046875,4142.1796875,4111.5385742188,4107.6923828125,4109.1025390625,4099.615234375,4099.7436523438,4106.9228515625,4108.0771484375,4093.9743652344,4074.6154785156,4167.6923828125
11799,4118.8461914063,4128.0771484375,4143.205078125,4137.5639648438,4113.8461914063,4108.7177734375,4106.794921875,4099.8715820313,4098.205078125,4107.0512695313,4108.58984375,4087.9487304688,4073.8461914063,4167.0512695313
11800,4121.41015625,4124.615234375,4147.0512695313,4140.5126953125,4116.794921875,4105.1284179688,4112.1796875,4102.3076171875,4104.3588867188,4110.0,4122.8203125,4093.9743652344,4078.205078125,4169.615234375
11801,4120.2563476563,4125.8974609375,4148.3334960938,4138.205078125,4120.2563476563,4111.1538085938,4121.2822265625,4101.5385742188,4106.5385742188,4112.4360351563,4121.2822265625,4091.2819824219,4078.205078125,4167.6923828125
11802,4123.4614257813,4131.2822265625,4145.5126953125,4137.9487304688,4123.8461914063,4122.1796875,4129.1025390625,4105.8974609375,4107.9487304688,4114.3588867188,4109.2309570313,4085.2563476563,4077.1794433594,4168.3334960938
11803,4127.8203125,4133.8461914063,4146.2822265625,4145.384765625,4118.8461914063,4117.1796875,4127.1796875,4110.8974609375,4113.0771484375,4113.8461914063,4111.1538085938,4084.4870605469,4079.8718261719,4168.8461914063
11804,4121.9228515625,4129.615234375,4145.5126953125,4146.2822265625,4111.2822265625,4109.3588867188,4121.1538085938,4105.5126953125,4110.8974609375,4111.6665039063,4115.1284179688,4084.4870605469,4081.1538085938,4158.58984375
11805,4116.41015625,4126.2822265625,4138.9741210938,4141.9228515625,4110.1284179688,4117.1796875,4126.1538085938,4102.0512695313,4106.9228515625,4111.6665039063,4116.41015625,4088.58984375,4081.41015625,4157.8203125
11806,4118.9741210938,4126.0258789063,4137.3076171875,4140.7690429688,4114.7436523438,4125.2563476563,4137.1796875,4113.58984375,4114.1025390625,4112.5639648438,4115.8974609375,4093.0769042969,4082.8205566406,4167.5639648438
11807,4121.6665039063,4127.5639648438,4141.1538085938,4141.1538085938,4121.41015625,4123.205078125,4138.4614257813,4121.0258789063,4117.6923828125,4111.1538085938,4110.2563476563,4086.5385742188,4077.3076171875,4161.794921875
11808,4119.7436523438,4131.0258789063,4138.7177734375,4139.3588867188,4125.0,4119.615234375,4129.615234375,4115.1284179688,4112.1796875,4110.2563476563,4106.0258789063,4077.3076171875,4066.9230957031,4149.3588867188
11809,4121.9228515625,4132.8203125,4136.2822265625,4135.2563476563,4119.7436523438,4115.5126953125,4125.8974609375,4106.794921875,4103.205078125,4106.41015625,4100.7690429688,4074.3588867188,4064.1025390625,4152.0512695313
11810,4126.794921875,4123.3334960938,4138.0771484375,4127.6923828125,4107.3076171875,4110.0,4131.5385742188,4105.2563476563,4089.2307128906,4094.6154785156,4086.9230957031,4067.4357910156,4065.3845214844,4151.2822265625
11811,4123.205078125,4110.2563476563,4131.5385742188,4114.4873046875,4103.3334960938,4111.0258789063,4137.8203125,4105.0,4081.6667480469,4088.7180175781,4081.6667480469,4059.3588867188,4062.1794433594,4140.5126953125
11812,4119.615234375,4103.9741210938,4122.3076171875,4104.7436523438,4107.1796875,4113.3334960938,4137.6923828125,4106.41015625,4088.7180175781,4091.0256347656,4089.1025390625,4061.9230957031,4058.8461914063,4139.2309570313
11813,4121.2822265625,4102.4360351563,4127.1796875,4103.58984375,4103.3334960938,4109.7436523438,4135.8974609375,4111.6665039063,4101.1538085938,4095.2563476563,4088.8461914063,4067.0512695313,4061.0256347656,4142.6923828125
11814,4119.7436523438,4109.4873046875,4135.1284179688,4109.4873046875,4105.8974609375,4110.1284179688,4132.9487304688,4112.6923828125,4109.615234375,4104.1025390625,4088.58984375,4069.8718261719,4063.58984375,4143.7177734375
11815,4111.2822265625,4119.615234375,4128.58984375,4116.5385742188,4118.8461914063,4111.5385742188,4123.4614257813,4101.5385742188,4103.58984375,4105.384765625,4088.3332519531,4065.5129394531,4059.8718261719,4136.794921875
11816,4105.2563476563,4123.8461914063,4121.41015625,4120.384765625,4124.1025390625,4109.1025390625,4115.6411132813,4088.3332519531,4088.58984375,4093.9743652344,4080.1281738281,4055.7692871094,4056.41015625,4123.9741210938
11817,4113.8461914063,4125.0,4126.9228515625,4123.205078125,4121.9228515625,4114.4873046875,4123.58984375,4092.1794433594,4086.6667480469,4089.4870605469,4075.3845214844,4052.8205566406,4057.4357910156,4121.0258789063
11818,4119.615234375,4124.8715820313,4127.6923828125,4119.8715820313,4116.6665039063,4122.3076171875,4135.5126953125,4107.5639648438,4093.205078125,4092.1794433594,4078.0769042969,4059.2307128906,4062.8205566406,4132.5639648438
11819,4115.0,4121.1538085938,4119.615234375,4110.384765625,4107.8203125,4121.2822265625,4140.7690429688,4119.8715820313,4093.0769042969,4093.3332519531,4084.1025390625,4068.8461914063,4070.5129394531,4146.1538085938
11820,4117.8203125,4118.205078125,4129.8715820313,4108.9741210938,4106.0258789063,4124.1025390625,4147.4360351563,4126.1538085938,4099.3588867188,4100.8974609375,4090.8974609375,4080.2563476563,4074.6154785156,4153.7177734375
11821,4121.6665039063,4122.9487304688,4144.3588867188,4118.205078125,4110.6411132813,4131.41015625,4157.9487304688,4128.205078125,4111.1538085938,4108.58984375,4088.205078125,4081.2819824219,4076.5385742188,4156.41015625
11822,4120.7690429688,4124.4873046875,4140.7690429688,4123.205078125,4107.9487304688,4128.205078125,4155.8974609375,4125.7690429688,4111.5385742188,4104.2309570313,4078.8461914063,4074.8718261719,4075.7692871094,4151.0258789063
11823,4120.384765625,4121.9228515625,4144.4873046875,4122.4360351563,4109.1025390625,4123.205078125,4141.9228515625,4116.1538085938,4104.4873046875,4095.6411132813,4082.5642089844,4091.1538085938,4072.5642089844,4148.0771484375
11824,4120.6411132813,4122.1796875,4163.9741210938,4125.0,4114.7436523438,4120.6411132813,4135.8974609375,4106.0258789063,4101.6665039063,4093.0769042969,4092.6923828125,4121.1538085938,4075.0,4156.1538085938
11825,4125.0,4125.2563476563,4177.8203125,4127.0512695313,4113.4614257813,4115.1284179688,4136.6665039063,4109.615234375,4103.0771484375,4097.9487304688,4101.0258789063,4137.6923828125,4084.1025390625,4166.41015625
11826,4127.9487304688,4131.2822265625,4189.4873046875,4129.1025390625,4116.794921875,4116.6665039063,4140.6411132813,4123.4614257813,4111.794921875,4110.8974609375,4121.9228515625,4155.0,4098.58984375,4176.9228515625
11827,4130.2563476563,4138.4614257813,4209.3588867188,4136.0258789063,4123.8461914063,4125.0,4148.9741210938,4126.5385742188,4122.4360351563,4123.3334960938,4148.4614257813,4177.8203125,4116.0258789063,4191.2822265625
11828,4137.1796875,4140.8974609375,4220.5126953125,4138.7177734375,4122.6923828125,4126.6665039063,4151.2822265625,4120.384765625,4119.7436523438,4124.8715820313,4163.4614257813,4190.7690429688,4124.615234375,4200.1284179688
11829,4141.41015625,4140.5126953125,4224.4873046875,4135.2563476563,4119.2309570313,4125.8974609375,4145.384765625,4120.7690429688,4115.2563476563,4128.58984375,4178.58984375,4205.8974609375,4127.5639648438,4201.2822265625
11830,4143.3334960938,4143.4614257813,4233.3334960938,4133.8461914063,4122.0512695313,4128.0771484375,4141.1538085938,4121.41015625,4121.2822265625,4138.8461914063,4200.5126953125,4233.3334960938,4140.5126953125,4209.615234375
11831,4142.1796875,4145.2563476563,4235.2563476563,4130.5126953125,4120.6411132813,4125.7690429688,4138.7177734375,4113.3334960938,4122.5639648438,4141.6665039063,4216.2822265625,4250.2563476563,4155.8974609375,4224.1025390625
11832,4140.384765625,4141.5385742188,4231.2822265625,4125.7690429688,4110.6411132813,4117.4360351563,4134.2309570313,4108.7177734375,4118.205078125,4142.4360351563,4227.9487304688,4254.8715820313,4166.1538085938,4231.41015625
11833,4143.205078125,4138.8461914063,4228.8461914063,4123.58984375,4106.2822265625,4113.3334960938,4136.0258789063,4125.1284179688,4131.41015625,4155.0,4241.5385742188,4263.8461914063,4178.205078125,4238.9741210938
11834,4145.7690429688,4137.8203125,4218.7177734375,4118.3334960938,4109.4873046875,4112.0512695313,4141.1538085938,4143.7177734375,4141.6665039063,4160.0,4234.2309570313,4263.4614257813,4177.1796875,4239.615234375
11835,4140.5126953125,4129.2309570313,4199.7436523438,4107.5639648438,4108.205078125,4107.9487304688,4138.4614257813,4135.7690429688,4127.4360351563,4140.7690429688,4200.6411132813,4240.8974609375,4152.9487304688,4219.1025390625
11836,4127.3076171875,4112.8203125,4183.3334960938,4094.8718261719,4104.8715820313,4109.7436523438,4138.58984375,4120.6411132813,4114.3588867188,4125.5126953125,4180.7690429688,4216.6665039063,4135.7690429688,4195.5126953125
11837,4125.6411132813,4109.8715820313,4171.1538085938,4087.8205566406,4110.0,4120.6411132813,4150.1284179688,4117.3076171875,4112.0512695313,4124.615234375,4177.4360351563,4201.41015625,4138.58984375,4190.384765625
11838,4132.6923828125,4117.6923828125,4161.5385742188,4091.6667480469,4114.4873046875,4126.794921875,4155.0,4108.9741210938,4100.384765625,4116.2822265625,4159.7436523438,4186.794921875,4134.7436523438,4187.8203125
11839,4129.3588867188,4112.6923828125,4153.3334960938,4091.5385742188,4110.384765625,4118.3334960938,4145.6411132813,4099.2309570313,4087.5642089844,4101.41015625,4135.0,4176.6665039063,4118.8461914063,4175.5126953125
11840,4130.1284179688,4108.3334960938,4148.0771484375,4084.8718261719,4106.1538085938,4108.205078125,4140.2563476563,4110.5126953125,4098.7177734375,4104.4873046875,4131.0258789063,4181.41015625,4118.0771484375,4173.58984375
11841,4136.5385742188,4119.8715820313,4154.4873046875,4093.7180175781,4108.0771484375,4111.5385742188,4138.9741210938,4130.384765625,4121.6665039063,4127.6923828125,4153.8461914063,4201.2822265625,4140.2563476563,4191.6665039063
11842,4137.6923828125,4130.6411132813,4164.615234375,4110.7690429688,4116.6665039063,4120.0,4137.9487304688,4142.6923828125,4139.3588867188,4147.1796875,4185.384765625,4222.4360351563,4163.205078125,4211.1538085938
11843,4142.3076171875,4131.794921875,4164.8715820313,4114.1025390625,4121.9228515625,4124.1025390625,4147.8203125,4155.1284179688,4155.5126953125,4155.7690429688,4205.6411132813,4227.6923828125,4175.8974609375,4219.4873046875
11844,4141.6665039063,4129.1025390625,4155.384765625,4107.4360351563,4111.6665039063,4122.6923828125,4153.7177734375,4156.9228515625,4163.58984375,4160.5126953125,4205.2563476563,4213.205078125,4176.9228515625,4213.7177734375
11845,4129.4873046875,4117.3076171875,4141.41015625,4098.205078125,4101.794921875,4119.1025390625,4146.794921875,4138.0771484375,4148.3334960938,4155.2563476563,4190.8974609375,4178.7177734375,4160.1284179688,4192.3076171875
11846,4121.5385742188,4104.7436523438,4125.5126953125,4090.0,4113.3334960938,4125.0,4147.9487304688,4119.7436523438,4127.1796875,4138.3334960938,4172.3076171875,4143.4614257813,4139.4873046875,4171.794921875
11847,4123.3334960938,4105.8974609375,4117.4360351563,4090.1281738281,4128.0771484375,4135.5126953125,4155.1284179688,4116.5385742188,4124.1025390625,4125.6411132813,4159.4873046875,4143.7177734375,4134.8715820313,4163.4614257813
11848,4122.5639648438,4109.7436523438,4122.1796875,4094.4870605469,4126.41015625,4131.9228515625,4150.0,4120.6411132813,4122.4360351563,4124.1025390625,4150.2563476563,4156.41015625,4135.0,4156.1538085938
11849,4118.0771484375,4112.5639648438,4120.7690429688,4093.7180175781,4123.3334960938,4123.9741210938,4140.2563476563,4121.6665039063,4110.7690429688,4122.3076171875,4141.0258789063,4142.9487304688,4123.8461914063,4151.5385742188
11850,4122.3076171875,4121.0258789063,4114.7436523438,4097.4360351563,4125.8974609375,4122.4360351563,4136.9228515625,4115.6411132813,4101.794921875,4118.7177734375,4142.3076171875,4132.1796875,4120.2563476563,4155.0
11851,4123.9741210938,4126.41015625,4120.5126953125,4104.7436523438,4126.0258789063,4116.1538085938,4135.2563476563,4110.7690429688,4103.3334960938,4120.7690429688,4150.5126953125,4140.7690429688,4132.4360351563,4157.5639648438
11852,4116.9228515625,4118.0771484375,4122.9487304688,4102.5639648438,4122.9487304688,4112.3076171875,4135.2563476563,4116.794921875,4111.794921875,4124.2309570313,4152.4360351563,4141.9228515625,4135.2563476563,4153.0771484375
11853,4115.6411132813,4108.3334960938,4113.3334960938,4090.5129394531,4120.5126953125,4120.8974609375,4140.384765625,4124.3588867188,4120.5126953125,4124.8715820313,4147.4360351563,4133.9741210938,4126.794921875,4145.0
11854,4114.7436523438,4103.9741210938,4102.6923828125,4080.0,4119.8715820313,4129.615234375,4148.8461914063,4124.2309570313,4125.0,4124.1025390625,4136.2822265625,4124.1025390625,4123.58984375,4133.7177734375
11855,4111.1538085938,4100.0,4098.8461914063,4077.5642089844,4121.6665039063,4134.1025390625,4153.8461914063,4122.5639648438,4126.1538085938,4122.9487304688,4125.2563476563,4111.2822265625,4123.0771484375,4124.7436523438
11856,4108.0771484375,4095.1281738281,4093.4614257813,4076.794921875,4124.2309570313,4140.1284179688,4153.7177734375,4125.8974609375,4128.0771484375,4122.6923828125,4121.1538085938,4103.3334960938,4114.4873046875,4121.0258789063
11857,4106.1538085938,4093.9743652344,4086.794921875,4074.8718261719,4123.205078125,4137.8203125,4155.1284179688,4132.1796875,4130.1284179688,4123.8461914063,4120.384765625,4103.9741210938,4105.7690429688,4120.8974609375
11858,4109.4873046875,4099.1025390625,4093.4614257813,4077.0512695313,4121.41015625,4127.6923828125,4154.7436523438,4131.2822265625,4128.9741210938,4124.3588867188,4118.58984375,4114.3588867188,4108.9741210938,4128.9741210938
11859,4113.9741210938,4104.4873046875,4103.7177734375,4083.58984375,4124.1025390625,4123.4614257813,4146.5385742188,4123.4614257813,4125.2563476563,4123.4614257813,4118.205078125,4132.5639648438,4118.205078125,4143.4614257813
11860,4119.1025390625,4107.9487304688,4104.3588867188,4090.5129394531,4120.384765625,4122.0512695313,4137.6923828125,4119.8715820313,4122.6923828125,4123.58984375,4124.615234375,4143.8461914063,4126.0258789063,4157.1796875
11861,4119.7436523438,4106.41015625,4100.384765625,4091.6667480469,4111.6665039063,4122.6923828125,4139.2309570313,4120.6411132813,4121.794921875,4123.3334960938,4134.7436523438,4140.384765625,4126.6665039063,4155.384765625
11862,4114.1025390625,4100.0,4093.9743652344,4083.9743652344,4115.8974609375,4126.2822265625,4145.0,4120.0,4121.1538085938,4123.0771484375,4140.8974609375,4131.2822265625,4129.2309570313,4139.1025390625
11863,4110.384765625,4093.9743652344,4089.7436523438,4076.6667480469,4125.6411132813,4125.6411132813,4142.8203125,4118.8461914063,4123.0771484375,4125.5126953125,4142.3076171875,4124.4873046875,4137.8203125,4127.9487304688
11864,4104.8715820313,4092.6923828125,4089.3588867188,4076.9230957031,4122.8203125,4120.5126953125,4138.3334960938,4119.2309570313,4123.3334960938,4125.7690429688,4134.8715820313,4115.8974609375,4133.7177734375,4124.3588867188
11865,4104.3588867188,4094.7436523438,4090.7692871094,4078.9743652344,4118.7177734375,4120.8974609375,4138.8461914063,4119.3588867188,4122.8203125,4121.6665039063,4123.3334960938,4106.6665039063,4123.0771484375,4119.8715820313
